id,flag,lk_store_id,store,si_store_id,alt_store_name_catch,status,store_open_status,store_pickup_available,brand_lk_jj,store_type_labels,location_type_labels,address_full,address_line_1,address_line_2,address_locality,address_landmark,address_city,address_state,address_pin_code,address_country,latitude,longitude,wp_db_id,place_id,google_cid_g,flaberry_place_id_ur,fb_page_id,appointment_url,store_email,store_virtual_number,store_phone,business_hours_openi,business_hours_closi,store_manager_name,store_manager_mobile,payment_types,parking_options,store_opening_date,store_size,single_interface_sto,slug,lenskart_store_page_,google_maps_url,google_search_url,google_review_url,bing,foursquare_url,yalwa_url,dealsnyou_url,magicpin_url,review_short_url,map_short_url,from_the_brand,labels,busy_hours,slightly_hours,serviceOptions,store_front_image,is_union_territory,created_at,updated_at,running_status,ratingAndReviewCount,distance
1567,,LKST1517,,,Kandanchavadi,,1,True,Lenskart,COCO,High Street,"New No 08, Old No 6/169 Mgr Main Road, Govindaswamy Nagar 5Th Street, Kandanchavadi, Next To Gem Hospital, Chennai, Tamil Nadu, 600096","New No 08, Old No 6/169 MGR Main Road",Govindaswamy Nagar 5Th Street,Kandanchavadi,Next To Gem Hospital,Chennai,Tamil Nadu,600096,India,12.968993,80.245503,,ChIJx96DpFJdUjoR4x-XEkrOnz0,4440494575145394147,,,lskt.me/BLKST1517,kandanchavadi.chennai@lenskartstore.com,7065043626,8792278349,11:00 AM,09:30 PM,senthilkumar,9843215648,,Available,a,a,https://stores.lenskart.com/lenskart-com-Kandanchavadi-Kandanchavadi-Chennai-404484/Home#book,lenskart-com-kandanchavadi-kandanchavadi-chennai-404484,,https://maps.google.com/maps?cid=4440494575145394147,https://local.google.com/place?id=4440494575145394147&use=srp,https://search.google.com/local/writereview?placeid=ChIJx96DpFJdUjoR4x-XEkrOnz0,,,,,,lskt.me/R1LKST1517,lskt.me/M1LKST1517,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-01-31 00:00:00,2024-03-13 16:05:41,1,"{'averageRating': '5.0', 'totalReviews': 1271}",
1569,,LKST1634,,,Kanathur,,1,True,Lenskart,COCO,Lenskart,"# 415, Ecr Road, Next To Amet University, Kanathur, Chennai, 603112",# 415,ECR Road,ECR Road,Next to AMET University,Kanathur,Chennai,603112,India,12.853453,80.241261,,ChIJ-Vl9atNlUjoREtBG355JYZk,11052195907243528210,,,lskt.me/BLKST1634,Kanathur.chennai@lenskartstore.com,8929347327,9087870583,11:00 AM,09:00 PM,Dharani,9080328703,,Available,a,a,https://stores.lenskart.com/lenskart-com-Kanathur-ECR-Road-Kanathur-804148/Home#book,lenskart-com-kanathur-ecr-road-kanathur-804148,,https://maps.google.com/maps?cid=11052195907243528210,https://local.google.com/place?id=11052195907243528210&use=srp,https://search.google.com/local/writereview?placeid=ChIJ-Vl9atNlUjoREtBG355JYZk,,,,,,lskt.me/R1LKST1634,lskt.me/M1LKST1634,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-01-31 00:00:00,2024-04-01 10:45:56,1,"{'averageRating': '4.9', 'totalReviews': 497}",
291,1,LKST139,1139,100500139,"Ashok Nagar, Chennai",Active,1,True,Lenskart,COCO,High Street,"Shop No 38 (Old) 60 (New), Ground Floor, Jai Durga Apartment, Ashok Nagar, Chennai, Hot Chips, 1St Avenue, Chennai, Tamil Nadu, 600083","Shop No 38 (Old) 60 (New), Ground Floor",Jai Durga Apartment,"Ashok Nagar, Chennai","Hot Chips, 1st Avenue",Chennai,Tamil Nadu,600083,India,13.0381011,80.2120613,3176,ChIJ5cSTRgevJzoRsY3zhd9fz7Q,13028737660635811249,http://places.flaberry.com/?place_id=ChIJ5cSTRgevJzoRsY3zhd9fz7Q,F220555721764342,lskt.me/A139,ashoknagar.chennai@lenskart.Mobi,7428891139,4447689921,11:00 AM,09:30 PM,Naresh Kumar,9941594532,"Cash, Master Card, Debit Card, Visa",Free Parking Available,3-26-2017,740,https://stores.lenskart.com/optometrist-sunglasses-Ashok-Nagar-Chennai-60886/Home#book,optometrist-sunglasses-ashok-nagar-chennai-60886,https://www.lenskart.com/optical-store/chennai/ashok-nagar,https://maps.google.com/maps?cid=13028737660635811249,https://local.google.com/place?id=13028737660635811249&use=srp,https://search.google.com/local/writereview?placeid=ChIJ5cSTRgevJzoRsY3zhd9fz7Q,http://www.bing.com/maps?ss=ypid.YN4070x12855258032866264668&mkt=en-IN,https://foursquare.com/v/lenskartcom/5c831d3f356b490039e29f81,https://chennai.yalwa.in/ID_136237600/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28231,active,lskt.me/R1139,lskt.me/L1139,"Lenskart.com is now at Ashok Nagar, Chennai, LKST139. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyew",Metro,"06:00 PM,06:30 PM,07:00 PM,07:30 PM,05:00 PM,05:30 PM","01:00 PM,01:30 PM,12:00 PM,12:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST139/WhatsApp%20Image%202019-12-01%20at%201.23.52%20PM.jpeg,0,,2023-01-23 15:13:29,1,"{'averageRating': '4.9', 'totalReviews': 1906}",
1060,,LKST982,,,Urapakkam,,1,True,Lenskart,COCO,High Street,"Urapakkam Flyover, Sri Balaji Nagar, Urapakkam, Perungalathur, Urapakkam, Chennai, Tamil Nadu, 603211","Urapakkam Flyover, Sri Balaji Nagar","Urapakkam, Perungalathur",Urapakkam,,Chennai,Tamil Nadu,603211,India,12.86994593,80.07614656,,ChIJMczL51v3UjoR7TU8kBaYPP4,18319684606912902637,,,lskt.me/A982,urapakkam.chennai@lenskartstore.com,8447745638,8197725823,11:00 AM,09:00 PM,Kiran,7639911168,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Urapakkam-Urapakkam-Chennai-733457/Home#book,lenskart-com-urapakkam-urapakkam-chennai-733457,,https://maps.google.com/maps?cid=18319684606912902637,https://local.google.com/place?id=18319684606912902637&use=srp,https://search.google.com/local/writereview?placeid=ChIJMczL51v3UjoR7TU8kBaYPP4,,,,,,lskt.me/R21982,lskt.me/L21982,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST982/1.jpeg,0,2021-12-24 00:00:00,2024-04-01 16:42:42,1,"{'averageRating': '4.9', 'totalReviews': 1020}",
294,1,LKST142,1142,100530142,Thiruvottiyur,Active,1,True,Lenskart,COCO,High Street,"Shop No 93, Ssm Complex, Rajakadai, Thiruvottiyur, Opposite Rohit Hospital, Chennai, Tamil Nadu, 600019","Shop No 93, SSM Complex, Rajakadai",,Thiruvottiyur,Opposite Rohit Hospital,Chennai,Tamil Nadu,600019,India,13.1518520,80.2997649,3186,ChIJVWv7B8BvUjoRRJHlXca9WfU,17679370471896092996,http://places.flaberry.com/?place_id=ChIJVWv7B8BvUjoRRJHlXca9WfU,F1869384776501587,lskt.me/A142,thiruvottiyur.chennai@lenskart.mobi,7428891142,8838373773,11:00 AM,09:00 PM,Tamilselvan,9994753583,"Cash, Master Card, Debit Card, Visa",Free Parking Available,2-28-2017,330,https://stores.lenskart.com/optometrist-sunglasses-Thiruvottiyur-Tiruvallur-60889/Home#book,optometrist-sunglasses-thiruvottiyur-tiruvallur-60889,https://www.lenskart.com/optical-store/chennai/rajakadai-thiruvottiyur,https://maps.google.com/maps?cid=17679370471896092996,https://local.google.com/place?id=17679370471896092996&use=srp,https://search.google.com/local/writereview?placeid=ChIJVWv7B8BvUjoRRJHlXca9WfU,http://www.bing.com/maps?ss=ypid.YN4070x18001566931569352308&mkt=en-IN,https://foursquare.com/v/lenskartcom/5c831f92e97dfb002c7c5c8f,https://tamilnadu.yalwa.in/ID_136237605/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28236,active,lskt.me/R1142,lskt.me/L1142,"Lenskart.com is now at Thiruvottiyur, LKST142. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, fr",Metro,"06:00 PM,06:30 PM,12:00 PM,12:30 PM,05:00 PM,05:30 PM","11:00 AM,11:30 AM,04:00 PM,04:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST142/WhatsApp%20Image%202019-11-30%20at%209.02.43%20PM.jpeg,0,,2024-03-27 14:38:00,1,"{'averageRating': '4.9', 'totalReviews': 1789}",
1062,,LKST935,,,Velachery,,1,True,Lenskart,COCO,High Street,"No 26, 15/17A, Velachery Bypass Road, Rajalakshmi Nagar, Velachery, Chennai, Tamil Nadu, 600042","No 26, 15/17A, Velachery Bypass Road","Rajalakshmi Nagar, Velachery",Velachery,,Chennai,Tamil Nadu,600042,India,12.97774,80.21917,,ChIJaTXZhhZdUjoR453jCIwDH2o,7646834592277831139,,,lskt.me/A935,Velachery1.chennai@lenskartstore.com,8447804958,4447683492,11:00 AM,09:30 PM,Anbuvel,8056804522,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Velachery-100ft-Road-Velachery-Chennai-801229/Home#book,lenskart-com-velachery-100ft-road-velachery-chennai-801229,,https://maps.google.com/maps?cid=7646834592277831139,https://local.google.com/place?id=7646834592277831139&use=srp,https://search.google.com/local/writereview?placeid=ChIJaTXZhhZdUjoR453jCIwDH2o,,,,,,lskt.me/R21935,lskt.me/L21935,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2021-12-24 00:00:00,2023-01-23 15:13:31,1,"{'averageRating': '4.9', 'totalReviews': 1278}",
1318,,LKST1128,,,Aminjikarai,,1,True,Lenskart,COCO,High Street,"Old # 295, New # 507, Ph Road, Aminjikarai, Chennai, Tamil Nadu, 600029","Old # 295, New # 507","PH Road, Aminjikarai",Aminjikarai,,Chennai,Tamil Nadu,600029,India,13.07357,80.22569,,ChIJ_X_jGwJnUjoRq3F6qbbjwHU,8485032071632941483,,,lskt.me/A1128,aminjikarai.chennai@lenskartstore.com,8929182172,8296728659,11:00 AM,09:30 PM,Thiyagarajan,7402627674,,Available,a,a,https://stores.lenskart.com/lenskart-com-Aminjikarai-Aminjikarai-Chennai-505786/Home#book,lenskart-com-aminjikarai-aminjikarai-chennai-505786,,https://maps.google.com/maps?cid=8485032071632941483,https://local.google.com/place?id=8485032071632941483&use=srp,https://search.google.com/local/writereview?placeid=ChIJ_X_jGwJnUjoRq3F6qbbjwHU,,,,,,lskt.me/RLKST1128,lskt.me/MLKST1128,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST1128/IMG_0021.jpg,0,2022-07-06 00:00:00,2024-02-28 15:52:12,1,"{'averageRating': '4.9', 'totalReviews': 1353}",
1575,,LKST1575,,,Singaperumal Koil,,1,True,Lenskart,COCO,High Street,"9/6, Gst Road, Periyar Street, Periya Vinjiyam Bakkam, Singaperumal Koil, Opposite Icici Bank, Chennai, Tamil Nadu, 603204","9/6, GST Road, Periyar Street",Periya Vinjiyam Bakkam,Singaperumal Koil,Opposite ICICI Bank,Chennai,Tamil Nadu,603204,India,12.75749934,80.00228962,,ChIJZcodQf37UjoRSWsUefxrk2Q,7247254957476571977,,,lskt.me/BLKST1575,singaperumalkoil.chennai@lenskartstore.com,8447913903,9087870500,11:00 AM,09:30 PM,Kamal,9962580506,,Available,a,a,https://stores.lenskart.com/lenskart-com-Singaperumal-Koil-Singaperumal-Koil-Chennai-691165/Home#book,lenskart-com-singaperumal-koil-singaperumal-koil-chennai-691165,,https://maps.google.com/maps?cid=7247254957476571977,https://local.google.com/place?id=7247254957476571977&use=srp,https://search.google.com/local/writereview?placeid=ChIJZcodQf37UjoRSWsUefxrk2Q,,,,,,lskt.me/R1LKST1575,lskt.me/M1LKST1575,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-01-31 00:00:00,2024-02-02 10:39:22,1,"{'averageRating': '4.9', 'totalReviews': 919}",
40,1,ST83,83,10461183,West K K Nagar,Active,1,False,Lenskart,FOFO,High Street,"Shop No 1069, Munusamy Salai, West K K Nagar, Next To Puducherry Guest House, Chennai, Tamil Nadu, 600078","Shop No 1069, Munusamy Salai",,West K K Nagar,Next to Puducherry Guest House,Chennai,Tamil Nadu,600078,India,13.04075,80.1932029,3406,ChIJMVAlRNFmUjoR9k4n46Chwfc,17852728110251200246,http://places.flaberry.com/?place_id=ChIJMVAlRNFmUjoR9k4n46Chwfc,F1847091622281453,lskt.me/F83,tventures.chennai@lenskart.mobi,7428890083,9176291381,11:00 AM,09:00 PM,M PRABHU,9789057821,"Cash, Master Card, Debit Card, Visa",Free parking on site,08-01-2015,550,https://stores.lenskart.com/optometrist-sunglasses-Hyders-Chennai-61296/Home#book,optometrist-sunglasses-hyders-chennai-61296,https://www.lenskart.com/optical-store/chennai/k-k-nagar,https://maps.google.com/maps?cid=17852728110251200246,https://local.google.com/place?id=17852728110251200246&use=srp,https://search.google.com/local/writereview?placeid=ChIJMVAlRNFmUjoR9k4n46Chwfc,http://www.bing.com/maps?ss=ypid.YN4070x12855258032866264668&mkt=en-IN,https://foursquare.com/v/lenskartcom/5cb6b46bd0a149002cf63f12,https://chennai.yalwa.in/ID_136238793/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28265,active,lskt.me/R0083,lskt.me/L0083,"Lenskart.com is now at West K K Nagar, ST83. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, from",Metro,"06:00 PM,06:30 PM,07:00 PM,07:30 PM,05:00 PM,05:30 PM","04:00 PM,04:30 PM,12:00 PM,12:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/ST83/1.jpeg,0,,2023-04-12 15:32:17,1,"{'averageRating': '4.8', 'totalReviews': 1192}",
1064,,LKST926,,,Tirumullaivoyal,,1,True,Lenskart,COCO,High Street,"No 62/1, Cth Road, Near Ss Briyani, Thirumullaivoyal, Opposite Indian Bank, Chennai, Tamil Nadu, 600062","No 62/1, CTH Road, Near SS Briyani",Thirumullaivoyal,Thirumullaivoyal,Opposite Indian Bank,Chennai,Tamil Nadu,600062,India,13.13086,80.132557,,ChIJXcFs2e5jUjoResUrgssU9Ig,9868535547770422650,,,lskt.me/A926,Thirumalvayul.chennai@lenskartstore.com,8929435405,4448051725,10:30 AM,09:30 PM,Priyadharshini,8925423770,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Tirumullaivoyal-Thirumullaivoyal-Chennai-627977/Home#book,lenskart-com-tirumullaivoyal-thirumullaivoyal-chennai-627977,,https://maps.google.com/maps?cid=9868535547770422650,https://local.google.com/place?id=9868535547770422650&use=srp,https://search.google.com/local/writereview?placeid=ChIJXcFs2e5jUjoResUrgssU9Ig,,,,,,lskt.me/R21926,lskt.me/L21926,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2021-12-24 00:00:00,2024-01-11 18:08:47,1,"{'averageRating': '4.9', 'totalReviews': 1184}",
300,1,LKST148,1148,100590148,"Phoenix Market City Mall, Velachery",Active,1,True,Lenskart,COCO,Mall,"Shop No 142, 1St Floor, Phoenix Market City Mall, Velachery, Next To Raymonds Showroom, Chennai, Tamil Nadu, 600042","Shop No 142, 1st Floor",Phoenix Market City Mall,Velachery,Next to Raymonds Showroom,Chennai,Tamil Nadu,600042,India,12.99181,80.2166875,3174,ChIJkd6TRgevJzoRU9tMMSEKOrw,13563164365456989011,http://places.flaberry.com/?place_id=ChIJkd6TRgevJzoRU9tMMSEKOrw,F1237290716421753,lskt.me/A148,phoenix.chennai@lenskart.mobi,7428891148,6384449469,11:00 AM,10:00 PM,Vinod,6384449469,"Cash, Master Card, Debit Card, Visa",Free parking on site,3-31-2017,360,https://stores.lenskart.com/optometrist-sunglasses-Velachery-Road-Chennai-60895/Home#book,optometrist-sunglasses-velachery-road-chennai-60895,https://www.lenskart.com/optical-store/chennai/phoenix,https://maps.google.com/maps?cid=13563164365456989011,https://local.google.com/place?id=13563164365456989011&use=srp,https://search.google.com/local/writereview?placeid=ChIJkd6TRgevJzoRU9tMMSEKOrw,http://www.bing.com/maps?ss=ypid.YN4070x1106289692582496289&mkt=en-IN,https://foursquare.com/v/lenskartcom/5c83217c2b274a002b85ca1c,https://chennai.yalwa.in/ID_136237625/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28242,active,lskt.me/R1148,lskt.me/L1148,"Lenskart.com is now at Phoenix Market City Mall, Velachery, LKST148. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000",Metro,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST148/1.jpeg,0,,2023-01-23 15:13:29,1,"{'averageRating': '4.9', 'totalReviews': 2931}",
302,1,LKST150,1150,100610150,Rajakilpakkam,Active,1,True,Lenskart,COCO,High Street,"Shop No 31, Plot No 1, Sembakkam, Mgr Street, Rajakilpakkam, Near To New Life Hospital, Chennai, Tamil Nadu, 600073","Shop No 31, Plot No 1","Sembakkam, MGR Street",Rajakilpakkam,Near to New Life Hospital,Chennai,Tamil Nadu,600073,India,12.92306,80.1529375,3177,ChIJ5cSTRgevJzoROEn4QyueHgA,8.61816E+15,http://places.flaberry.com/?place_id=ChIJ5cSTRgevJzoROEn4QyueHgA,F826597797517065,lskt.me/A150,rajakilpakkam.chennai@lenskart.mobi,7428891150,9087873119,11:00 AM,09:30 PM,Jacob,9962273399,"Cash, Master Card, Debit Card, Visa",Free parking on site,3-31-2017,736,https://stores.lenskart.com/optometrist-sunglasses-Rajakilpakkam-Kanchipuram-60897/Home#book,optometrist-sunglasses-rajakilpakkam-kanchipuram-60897,https://www.lenskart.com/optical-store/chennai/rajakilpakkam,https://maps.google.com/maps?cid=8618157962447160,https://local.google.com/place?id=8618157962447160&use=srp,https://search.google.com/local/writereview?placeid=ChIJ5cSTRgevJzoROEn4QyueHgA,http://www.bing.com/maps?ss=ypid.YN4070x9678195154784031469&mkt=en-IN,https://foursquare.com/v/lenskartcom/5c832182c03635002c6588f5,https://tamilnadu.yalwa.in/ID_136237639/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28243,active,lskt.me/R1150,lskt.me/L1150,"Lenskart.com is now at Rajakilpakkam, LKST150. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, fr",Metro,"05:00 PM,05:30 PM,12:00 PM,12:30 PM,11:00 AM,11:30 AM","04:00 PM,04:30 PM,01:00 PM,01:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST150/1.jpeg,0,,2023-01-23 15:13:29,1,"{'averageRating': '4.9', 'totalReviews': 2935}",
814,,LKST706,,,Ambedkar Road,,1,True,Lenskart,COCO,High Street,"Ssa Arcade, 10/1, Ground Floor, Dr Ambedkar Road, 4Th Avenue, Ashok Nagar, Opposite Thick Shake Factory, Chennai, Tamil Nadu, 600083","SSA Arcade, 10/1, Ground Floor, Dr Ambedkar Road, 4th Avenue, Ashok Nagar",,Ashok Nagar,Opposite Thick Shake factory,Chennai,Tamil Nadu,600083,India,13.0444803,80.2180119,,ChIJJ3HPEfFnUjoRj1Zk54A8HrI,12834762512388085391,,,lskt.me/A706,ambedkarroad.chennai@lenskartstore.com,8929033731,4442659331,11:00 AM,09:30 PM, Praveen Kumar,8428933227,,Free Parking On Site,a,a,https://stores.lenskart.com/lenskart-com-Ambedkar-Road-Ashok-Nagar-Chennai-386944/Home#book,lenskart-com-ambedkar-road-ashok-nagar-chennai-386944,,https://maps.google.com/maps?cid=12834762512388085391,https://local.google.com/place?id=12834762512388085391&use=srp,https://search.google.com/local/writereview?placeid=ChIJJ3HPEfFnUjoRj1Zk54A8HrI,,,,,,lskt.me/R1706,lskt.me/L1706,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2021-03-27 00:00:00,2023-01-23 15:13:30,1,"{'averageRating': '4.9', 'totalReviews': 2669}",
1074,,LKST928,,,Flagship Store Avadi,,1,True,Lenskart,COCO,High Street,"210, Nehru Bazar, Ph Road, Avadi, Near Chinnamman Temple, Chennai, Tamil Nadu, 600054","210, Nehru Bazar","PH Road, Avadi",Avadi,Near Chinnamman Temple,Chennai,Tamil Nadu,600054,India,13.11519,80.107514,,ChIJO5dxwhhjUjoRJu8m6W2kYr0,13646650612856057638,,,lskt.me/A928,avadinmkroad1.chennai@lenskartstore.com,8447820963,6384449470,10:30 AM,09:30 PM,Muthu Valliappan,a,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Avadi-NMK-Avadi-Chennai-81970/Home#book,lenskart-com-avadi-nmk-avadi-chennai-81970,,https://maps.google.com/maps?cid=13646650612856057638,https://local.google.com/place?id=13646650612856057638&use=srp,https://search.google.com/local/writereview?placeid=ChIJO5dxwhhjUjoRJu8m6W2kYr0,,,,,,lskt.me/RV1928,lskt.me/ML1928,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST928/1642572978552.jpg,0,2021-12-31 00:00:00,2024-04-05 20:51:36,1,"{'averageRating': '4.9', 'totalReviews': 1187}",
1843,,LKST1838,,,Pallavaram Market,,1,True,Lenskart,COCO,High Street,"# 8/14, Indira Gandhi Road, C Pallavaram, Chennai, Tamil Nadu, 600043","# 8/14, Indira Gandhi Road",C Pallavaram,C Pallavaram,,Chennai,Tamil Nadu,600043,India,12.968966,80.148082,,ChIJCZ0vCuhfUjoR9zriXxnQ9sk,14553048053295758071,,,lskt.me/BLKST1838,Pallavaram.chennai1@lenskartstore.com,9540845413,9087870300,11:00 AM,09:30 PM,Sathish raj,7904313728,,Available,a,a,https://stores.lenskart.com/lenskart-com-pallavaram-C-Pallavaram-chennai-601507/Home#book,lenskart-com-pallavaram-c-pallavaram-chennai-601507,,https://maps.google.com/maps?cid=14553048053295758071,https://local.google.com/place?id=14553048053295758071&use=srp,https://search.google.com/local/writereview?placeid=ChIJCZ0vCuhfUjoR9zriXxnQ9sk,,,,,,lskt.me/R1LKST1838,lskt.me/M1LKST1838,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-06-06 00:00:00,2024-02-02 12:48:32,1,"{'averageRating': '4.9', 'totalReviews': 1111}",
310,1,LKST158,1158,100690158,Navalur,Active,1,True,Lenskart,COCO,High Street,"Shop No 22, Rajiv Gandhi Salai, Navalur, Kanchipuram, Opposite Ags Cinemas, Chennai, Tamil Nadu, 603103","Shop No 22, Rajiv Gandhi Salai",,"Navalur, Kanchipuram",Opposite AGS Cinemas,Chennai,Tamil Nadu,603103,India,12.84991,80.226869,7494,ChIJ8zDe45dRUjoRGhcJhqv944I,9431660957773928218,http://places.flaberry.com/?place_id=ChIJ8zDe45dRUjoRGhcJhqv944I,F347073429244370,lskt.me/A158,navalur.chennai@lenskartstore.com,7428891158,6384449468,11:00 AM,09:00 PM,Agila,7010823725,"Cash, Master Card, Debit Card, Visa",Free parking on site,07-06-2017,685,https://stores.lenskart.com/optometrist-sunglasses-Navalur-Kanchipuram-60905/Home#book,optometrist-sunglasses-navalur-kanchipuram-60905,https://www.lenskart.com/optical-store/chennai/rajiv-gandhi-road-omr,https://maps.google.com/maps?cid=9431660957773928218,https://local.google.com/place?id=9431660957773928218&use=srp,https://search.google.com/local/writereview?placeid=ChIJ8zDe45dRUjoRGhcJhqv944I,http://www.bing.com/maps?ss=ypid.YN4070x15550625957346204283&mkt=en-IN,https://foursquare.com/v/lenskartcom/5c832804b6eedb002c5e56bc,https://tamilnadu.yalwa.in/ID_136237657/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28247,active,lskt.me/R1158,lskt.me/L1158,"Lenskart.com is now at Navalur, LKST158. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, from big",Metro,"06:00 PM,06:30 PM,05:00 PM,05:30 PM,03:00 PM,03:30 PM","07:00 PM,07:30 PM,04:00 PM,04:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST158/1.jpeg,0,,2024-04-04 12:57:22,1,"{'averageRating': '4.9', 'totalReviews': 2103}",
823,,LKST676,,,Besant Nagar,,1,True,Lenskart,COCO,High Street,"11, Annai Velankani Road, Ashtalakshmi Garden, Besant Nagar, Chennai, Next To Axis Bank, Chennai, Tamil Nadu, 600090","11, Annai Velankani Road, Ashtalakshmi Garden, Besant Nagar", ,Chennai,Next to Axis Bank,Chennai,Tamil Nadu,600090,India,12.99575,80.226834,,ChIJESvtoThnUjoRBXz6zjULQ6w,12412777323696913413,,,lskt.me/A676,Besanthnagar.chennai@lenskartstore.com,9910380381,4443229992,11:00 AM,09:30 PM,Santhosh,9840893970,,Free Parking On Site,a,a,https://stores.lenskart.com/lenskart-com-Besant-Nagar-Chennai-Chennai-669211/Home#book,lenskart-com-besant-nagar-chennai-chennai-669211,,https://maps.google.com/maps?cid=12412777323696913413,https://local.google.com/place?id=12412777323696913413&use=srp,https://search.google.com/local/writereview?placeid=ChIJESvtoThnUjoRBXz6zjULQ6w,,,,,,lskt.me/R1676,lskt.me/L1676,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST676/1.jpeg,0,2021-04-05 00:00:00,2023-01-23 15:13:30,1,"{'averageRating': '4.9', 'totalReviews': 1419}",
1079,,LKST971,,,Mowlivakkam,,1,True,Lenskart,COCO,High Street,"5C, 212, Kundrathur Road, Moulivakkam, Chennai, Tamil Nadu, 600125","5C, 212",Kundrathur Road,Moulivakkam,,Chennai,Tamil Nadu,600125,India,13.01867371,80.1418449,,ChIJx9_VtshhUjoR8rppnQBBtSU,2717149421084719858,,,lskt.me/A971,mowlivakkam.chennai@lenskartstore.com ,8447806514,4448047731,11:00 AM,09:30 PM,Anandhan V,9884903090,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Mowlivakkam-Moulivakkam-Chennai-214583/Home#book,lenskart-com-mowlivakkam-moulivakkam-chennai-214583,,https://maps.google.com/maps?cid=2717149421084719858,https://local.google.com/place?id=2717149421084719858&use=srp,https://search.google.com/local/writereview?placeid=ChIJx9_VtshhUjoR8rppnQBBtSU,,,,,,lskt.me/RV1971,lskt.me/ML1971,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2021-12-31 00:00:00,2024-03-06 17:55:32,1,"{'averageRating': '4.9', 'totalReviews': 1105}",
